site,species,indiv.no,date.x,stem.wt,dist.top,dist.btm,ht,dbh,dbh2,dbh3,date.y,collected.by,leaf.no,area,
mp,spipyr,10,26-Jun,NA,NA,NA,120,0.635,NA,NA,26-Jun-19,my,4,6.495,
mp,spipyr,10,26-Jun,NA,NA,NA,120,0.635,NA,NA,26-Jun-19,my,5,6.369,
mp,symalb,3,25-Jun,NA,NA,NA,100.3,0.701,NA,NA,25-Jun-19,my,1,6.309,
mp,symalb,3,25-Jun,NA,NA,NA,100.3,0.701,NA,NA,25-Jun-19,my,2,5.974,
mp,symalb,3,25-Jun,NA,NA,NA,100.3,0.701,NA,NA,25-Jun-19,my,3,10.364,
mp,symalb,3,25-Jun,NA,NA,NA,100.3,0.701,NA,NA,25-Jun-19,my,4,5.184,
mp,symalb,3,25-Jun,NA,NA,NA,100.3,0.701,NA,NA,25-Jun-19,my,5,5.304,
mp,symalb,4,26-Jun,NA,NA,NA,109.2,0.582,NA,NA,26-Jun-19,my,1,12.813,
mp,symalb,4,26-Jun,NA,NA,NA,109.2,0.582,NA,NA,26-Jun-19,my,2,9.984,
mp,symalb,4,26-Jun,NA,NA,NA,109.2,0.582,NA,NA,26-Jun-19,my,3,9.332,
mp,symalb,4,26-Jun,NA,NA,NA,109.2,0.582,NA,NA,26-Jun-19,my,4,8.84,
mp,symalb,4,26-Jun,NA,NA,NA,109.2,0.582,NA,NA,26-Jun-19,my,5,8.477,
mp,symalb,5,25-Jun,NA,NA,NA,78,0.616,NA,NA,25-Jun-19,my,1,7.186,
mp,symalb,5,25-Jun,NA,NA,NA,78,0.616,NA,NA,25-Jun-19,my,2,3.965,
mp,symalb,5,25-Jun,NA,NA,NA,78,0.616,NA,NA,25-Jun-19,my,3,6.5,
mp,symalb,5,25-Jun,NA,NA,NA,78,0.616,NA,NA,25-Jun-19,my,4,7.799,
mp,symalb,5,25-Jun,NA,NA,NA,78,0.616,NA,NA,25-Jun-19,my,5,6.117,
mp,symalb,7,25-Jun,NA,NA,NA,97.5,0.584,NA,NA,25-Jun-19,my,1,5.96,
mp,symalb,7,25-Jun,NA,NA,NA,97.5,0.584,NA,NA,25-Jun-19,my,2,7.668,
mp,symalb,7,25-Jun,NA,NA,NA,97.5,0.584,NA,NA,25-Jun-19,my,3,6.896,
mp,symalb,7,25-Jun,NA,NA,NA,97.5,0.584,NA,NA,25-Jun-19,my,4,4.918,
mp,symalb,7,25-Jun,NA,NA,NA,97.5,0.584,NA,NA,25-Jun-19,my,5,4.271,
mp,symalb,8,25-Jun,NA,NA,NA,146.1,1.114,NA,NA,25-Jun-19,my,1,3.341,
mp,symalb,8,25-Jun,NA,NA,NA,146.1,1.114,NA,NA,25-Jun-19,my,2,3.616,
mp,symalb,8,25-Jun,NA,NA,NA,146.1,1.114,NA,NA,25-Jun-19,my,3,3.953,
mp,symalb,8,25-Jun,NA,NA,NA,146.1,1.114,NA,NA,25-Jun-19,my,4,4.155,
mp,symalb,8,25-Jun,NA,NA,NA,146.1,1.114,NA,NA,25-Jun-19,my,5,4.897,
mp,symalb,11,26-Jun,NA,NA,NA,100.3,0.687,0.778,0.768,26-Jun-19,my,1,4.06,
mp,symalb,11,26-Jun,NA,NA,NA,100.3,0.687,0.778,0.768,26-Jun-19,my,2,4.404,
mp,symalb,11,26-Jun,NA,NA,NA,100.3,0.687,0.778,0.768,26-Jun-19,my,3,4.271,
mp,symalb,11,26-Jun,NA,NA,NA,100.3,0.687,0.778,0.768,26-Jun-19,my,4,4.592,
mp,symalb,11,26-Jun,NA,NA,NA,100.3,0.687,0.778,0.768,26-Jun-19,my,5,4.106,
mp,vacmem,1,26-Jun,NA,NA,NA,101,0.874,NA,NA,26-Jun-19,my,1,2.621,
mp,vacmem,1,26-Jun,NA,NA,NA,101,0.874,NA,NA,26-Jun-19,my,2,2.657,
mp,vacmem,1,26-Jun,NA,NA,NA,101,0.874,NA,NA,26-Jun-19,my,3,4.812,
mp,vacmem,1,26-Jun,NA,NA,NA,101,0.874,NA,NA,26-Jun-19,my,4,2.253,
mp,vacmem,1,26-Jun,NA,NA,NA,101,0.874,NA,NA,26-Jun-19,my,5,2.824,
mp,vacmem,3,23-Jun,NA,NA,NA,102.7,1.202,1.169,NA,03-Jul-19,my,1,8.26,
mp,vacmem,3,23-Jun,NA,NA,NA,102.7,1.202,1.169,NA,03-Jul-19,my,2,11.462,
mp,vacmem,3,23-Jun,NA,NA,NA,102.7,1.202,1.169,NA,03-Jul-19,my,3,12.249,
mp,vacmem,3,23-Jun,NA,NA,NA,102.7,1.202,1.169,NA,03-Jul-19,my,4,9.538,
mp,vacmem,3,23-Jun,NA,NA,NA,102.7,1.202,1.169,NA,03-Jul-19,my,5,9.11,
mp,vacmem,4,23-Jun,NA,NA,NA,108.2,1.297,NA,NA,23-Jun,my,1,5.914,
mp,vacmem,4,23-Jun,NA,NA,NA,108.2,1.297,NA,NA,23-Jun,my,2,6.711,
mp,vacmem,4,23-Jun,NA,NA,NA,108.2,1.297,NA,NA,23-Jun,my,3,6.131,
mp,vacmem,4,23-Jun,NA,NA,NA,108.2,1.297,NA,NA,23-Jun,my,4,4.532,
mp,vacmem,4,23-Jun,NA,NA,NA,108.2,1.297,NA,NA,23-Jun,my,5,5.791,
mp,vacmem,5,23-Jun,NA,NA,NA,82.5,0.737,NA,NA,25-Jun-19,my,1,4.149,
mp,vacmem,5,25-Jun,NA,NA,NA,99.2,0.821,NA,NA,25-Jun-19,my,1,4.149,
mp,vacmem,5,23-Jun,NA,NA,NA,82.5,0.737,NA,NA,25-Jun-19,my,2,4.636,
mp,vacmem,5,25-Jun,NA,NA,NA,99.2,0.821,NA,NA,25-Jun-19,my,2,4.636,
mp,vacmem,5,23-Jun,NA,NA,NA,82.5,0.737,NA,NA,25-Jun-19,my,3,4.944,
mp,vacmem,5,25-Jun,NA,NA,NA,99.2,0.821,NA,NA,25-Jun-19,my,3,4.944,
mp,vacmem,5,23-Jun,NA,NA,NA,82.5,0.737,NA,NA,25-Jun-19,my,4,3.388,
mp,vacmem,5,25-Jun,NA,NA,NA,99.2,0.821,NA,NA,25-Jun-19,my,4,3.388,
mp,vacmem,5,23-Jun,NA,NA,NA,82.5,0.737,NA,NA,25-Jun-19,my,5,2.941,
mp,vacmem,5,25-Jun,NA,NA,NA,99.2,0.821,NA,NA,25-Jun-19,my,5,2.941,
mp,vacmem,8,26-Jun,NA,NA,NA,106.9,1.771,NA,NA,26-Jun-19,my,1,8.782,
mp,vacmem,8,26-Jun,NA,NA,NA,70.1,0.662,NA,NA,26-Jun-19,my,1,8.782,
mp,vacmem,8,26-Jun,NA,NA,NA,106.9,1.771,NA,NA,26-Jun-19,my,2,5.239,
mp,vacmem,8,26-Jun,NA,NA,NA,70.1,0.662,NA,NA,26-Jun-19,my,2,5.239,
mp,vacmem,8,26-Jun,NA,NA,NA,106.9,1.771,NA,NA,26-Jun-19,my,3,8.037,
mp,vacmem,8,26-Jun,NA,NA,NA,70.1,0.662,NA,NA,26-Jun-19,my,3,8.037,
mp,vacmem,8,26-Jun,NA,NA,NA,106.9,1.771,NA,NA,26-Jun-19,my,4,5.978,
mp,vacmem,8,26-Jun,NA,NA,NA,70.1,0.662,NA,NA,26-Jun-19,my,4,5.978,
mp,vacmem,8,26-Jun,NA,NA,NA,106.9,1.771,NA,NA,26-Jun-19,my,5,5.639,
mp,vacmem,8,26-Jun,NA,NA,NA,70.1,0.662,NA,NA,26-Jun-19,my,5,5.639,
mp,vibedu,2,23-Jun,NA,NA,NA,232.6,1.22,NA,NA,23-Jun,my,1,77.079,
mp,vibedu,2,23-Jun,NA,NA,NA,232.6,1.22,NA,NA,23-Jun,my,2,57.268,
mp,vibedu,2,23-Jun,NA,NA,NA,232.6,1.22,NA,NA,23-Jun,my,3,47.429,
mp,vibedu,2,23-Jun,NA,NA,NA,232.6,1.22,NA,NA,23-Jun,my,4,70.841,
mp,vibedu,2,23-Jun,NA,NA,NA,232.6,1.22,NA,NA,23-Jun,my,5,76.184,
mp,vibedu,4,23-Jun,NA,NA,NA,161.5,10.5,NA,NA,23-Jun,my,1,41.172,
mp,vibedu,4,23-Jun,NA,NA,NA,161.5,10.5,NA,NA,23-Jun,my,2,42.519,
mp,vibedu,4,23-Jun,NA,NA,NA,161.5,10.5,NA,NA,23-Jun,my,3,50.399,
mp,vibedu,4,23-Jun,NA,NA,NA,161.5,10.5,NA,NA,23-Jun,my,4,52.895,
mp,vibedu,4,23-Jun,NA,NA,NA,161.5,10.5,NA,NA,23-Jun,my,5,36.998,
mp,vibedu,5,26-Jun,NA,NA,NA,431,3.931,NA,NA,26-Jun-19,my,1,108.389,
mp,vibedu,5,26-Jun,NA,NA,NA,431,3.931,NA,NA,26-Jun-19,my,2,56.216,
mp,vibedu,5,26-Jun,NA,NA,NA,431,3.931,NA,NA,26-Jun-19,my,3,55.482,
mp,vibedu,5,26-Jun,NA,NA,NA,431,3.931,NA,NA,26-Jun-19,my,4,47.336,
mp,vibedu,5,26-Jun,NA,NA,NA,431,3.931,NA,NA,26-Jun-19,my,5,53.397,
mp,vibedu,8,26-Jun,NA,NA,NA,172.3,1.086,NA,NA,26-Jun-19,my,1,63.765,
mp,vibedu,8,26-Jun,NA,NA,NA,172.3,1.086,NA,NA,26-Jun-19,my,2,41.226,
mp,vibedu,8,26-Jun,NA,NA,NA,172.3,1.086,NA,NA,26-Jun-19,my,3,103.512,
mp,vibedu,8,26-Jun,NA,NA,NA,172.3,1.086,NA,NA,26-Jun-19,my,4,75.66,
mp,vibedu,8,26-Jun,NA,NA,NA,172.3,1.086,NA,NA,26-Jun-19,my,5,94.064,
mp,vibedu,9,22-Jun,NA,NA,NA,133.1,0.879,NA,NA,26-Jun-19,my,1,NA,
mp,vibedu,9,22-Jun,NA,NA,NA,133.1,0.879,NA,NA,26-Jun-19,my,2,NA,
mp,vibedu,9,22-Jun,NA,NA,NA,133.1,0.879,NA,NA,26-Jun-19,my,3,NA,
mp,vibedu,9,22-Jun,NA,NA,NA,133.1,0.879,NA,NA,26-Jun-19,my,4,NA,
mp,vibedu,9,22-Jun,NA,NA,NA,133.1,0.879,NA,NA,26-Jun-19,my,5,NA,
mp,vibedu,13,26-Jun,NA,NA,NA,256.1,1.306,NA,NA,26-Jun-19,my,1,44.938,
mp,vibedu,13,26-Jun,NA,NA,NA,256.1,1.306,NA,NA,26-Jun-19,my,2,53.826,
mp,vibedu,13,26-Jun,NA,NA,NA,256.1,1.306,NA,NA,26-Jun-19,my,3,41.698,
mp,vibedu,13,26-Jun,NA,NA,NA,256.1,1.306,NA,NA,26-Jun-19,my,4,35.657,
mp,vibedu,13,26-Jun,NA,NA,NA,256.1,1.306,NA,NA,26-Jun-19,my,5,66.028,
mp,vibedu,14,26-Jun,NA,NA,NA,261,1.183,2.084,NA,26-Jun-19,my,1,78.167,
mp,vibedu,14,26-Jun,NA,NA,NA,261,1.183,2.084,NA,26-Jun-19,my,2,66.555,
mp,vibedu,14,26-Jun,NA,NA,NA,261,1.183,2.084,NA,26-Jun-19,my,3,50.506,
mp,vibedu,14,26-Jun,NA,NA,NA,261,1.183,2.084,NA,26-Jun-19,my,4,48.636,
mp,vibedu,14,26-Jun,NA,NA,NA,261,1.183,2.084,NA,26-Jun-19,my,5,33.853,
